,date,province,etc,contact with patient,overseas,medical,nonmedical,GuroCallCenter,Shincheonji,church,None,total_medical,sizeofarea
741,2020-03-03,Chungcheongbuk-do,7,4,0,0,0,0,0,0,0,575.9333093006488,215.66401187904967
742,2020-03-03,Chungcheongnam-do,6,48,0,0,27,0,0,0,0,578.0608126533951,257.5949690120306
743,2020-03-03,Jeollabuk-do,3,2,1,0,0,0,1,0,0,479.8665960825834,224.67914239682736
744,2020-03-03,Jeollanam-do,1,2,0,0,0,0,1,0,1,548.3013860218225,150.62297472456254
745,2020-03-03,Gyeongsangbuk-do,140,38,0,37,0,0,21,2,396,592.9425698324022,139.4114432827195
746,2020-03-03,Gyeongsangnam-do,6,25,1,0,1,0,23,7,3,621.1293965198075,318.34354838709675
747,2020-03-03,Jeju-do,3,0,0,0,0,0,0,0,0,536.8358686949559,362.4367567567568
748,2020-03-04,Seoul,28,30,16,14,13,0,2,1,0,424.494330571304,16088.685950413223
749,2020-03-04,Busan,17,26,0,1,3,0,6,31,0,501.9773296040041,4428.483116883117
750,2020-03-04,Daegu,0,1,0,0,0,0,13,0,47,476.51615429802234,2752.9049773755655
751,2020-03-04,Incheon,2,4,1,0,0,0,2,0,0,654.9886867790594,2777.6942615239886
752,2020-03-04,Gwangju,3,9,1,0,0,0,0,0,0,508.6320754716981,2905.5988023952095
753,2020-03-04,Daejeon,9,7,0,0,0,0,1,0,0,486.08256274768826,2725.662962962963
754,2020-03-04,Ulsan,4,7,0,0,0,0,10,0,0,632.0060739922694,1077.7429378531074
755,2020-03-04,Sejong,0,0,0,0,0,0,1,0,0,676.0627450980393,741.4881720430108
756,2020-03-04,Gyeonggi-do,33,63,5,0,0,0,9,0,0,641.1431948665992,1304.3752453867294
757,2020-03-04,Gangwon-do,6,8,1,0,0,0,10,0,0,604.5489194499017,91.42958164963157
758,2020-03-04,Chungcheongbuk-do,8,4,0,0,0,0,0,0,0,575.9333093006488,215.66401187904967
759,2020-03-04,Chungcheongnam-do,6,51,0,0,27,0,0,0,0,578.0608126533951,257.5949690120306
760,2020-03-04,Jeollabuk-do,3,2,1,0,0,0,1,0,0,479.8665960825834,224.67914239682736
761,2020-03-04,Jeollanam-do,1,2,0,0,0,0,1,0,1,548.3013860218225,150.62297472456254
762,2020-03-04,Gyeongsangbuk-do,150,41,0,44,0,0,21,2,458,592.9425698324022,139.4114432827195
763,2020-03-04,Gyeongsangnam-do,10,27,1,0,3,0,23,7,3,621.1293965198075,318.34354838709675
764,2020-03-04,Jeju-do,4,0,0,0,0,0,0,0,0,536.8358686949559,362.4367567567568
765,2020-03-05,Seoul,30,30,16,14,13,0,2,1,0,424.494330571304,16088.685950413223
766,2020-03-05,Busan,17,27,0,1,3,0,6,31,0,501.9773296040041,4428.483116883117
767,2020-03-05,Daegu,0,1,0,0,0,0,13,0,48,476.51615429802234,2752.9049773755655
768,2020-03-05,Incheon,2,4,1,0,0,0,2,0,0,654.9886867790594,2777.6942615239886
769,2020-03-05,Gwangju,3,9,1,0,0,0,0,0,0,508.6320754716981,2905.5988023952095
770,2020-03-05,Daejeon,9,7,0,0,0,0,1,0,0,486.08256274768826,2725.662962962963
771,2020-03-05,Ulsan,4,7,0,0,0,0,10,0,0,632.0060739922694,1077.7429378531074
772,2020-03-05,Sejong,0,0,0,0,0,0,1,0,0,676.0627450980393,741.4881720430108
773,2020-03-05,Gyeonggi-do,37,69,5,0,0,0,9,0,0,641.1431948665992,1304.3752453867294
774,2020-03-05,Gangwon-do,6,9,1,0,0,0,10,0,0,604.5489194499017,91.42958164963157
775,2020-03-05,Chungcheongbuk-do,8,7,0,0,0,0,0,0,0,575.9333093006488,215.66401187904967
776,2020-03-05,Chungcheongnam-do,7,55,0,0,27,0,0,0,0,578.0608126533951,257.5949690120306
777,2020-03-05,Jeollabuk-do,3,2,1,0,0,0,1,0,0,479.8665960825834,224.67914239682736
778,2020-03-05,Jeollanam-do,1,2,0,0,0,0,1,0,1,548.3013860218225,150.62297472456254
779,2020-03-05,Gyeongsangbuk-do,160,46,0,55,0,0,25,2,546,592.9425698324022,139.4114432827195
780,2020-03-05,Gyeongsangnam-do,10,30,1,0,4,0,23,7,3,621.1293965198075,318.34354838709675
781,2020-03-05,Jeju-do,4,0,0,0,0,0,0,0,0,536.8358686949559,362.4367567567568
782,2020-03-06,Seoul,30,36,16,14,13,0,2,2,0,424.494330571304,16088.685950413223
783,2020-03-06,Busan,19,28,0,1,3,0,6,31,0,501.9773296040041,4428.483116883117
784,2020-03-06,Daegu,0,1,0,0,0,0,13,0,48,476.51615429802234,2752.9049773755655
785,2020-03-06,Incheon,2,4,1,0,0,0,2,0,0,654.9886867790594,2777.6942615239886
786,2020-03-06,Gwangju,3,9,1,0,0,0,0,0,0,508.6320754716981,2905.5988023952095
787,2020-03-06,Daejeon,9,7,0,0,0,0,1,0,0,486.08256274768826,2725.662962962963
788,2020-03-06,Ulsan,4,7,0,0,0,0,10,0,0,632.0060739922694,1077.7429378531074
789,2020-03-06,Sejong,0,0,0,0,0,0,1,0,0,676.0627450980393,741.4881720430108
790,2020-03-06,Gyeonggi-do,40,76,5,0,1,0,9,0,0,641.1431948665992,1304.3752453867294
791,2020-03-06,Gangwon-do,6,9,1,0,0,0,10,0,0,604.5489194499017,91.42958164963157
792,2020-03-06,Chungcheongbuk-do,8,12,0,0,0,0,0,0,0,575.9333093006488,215.66401187904967
793,2020-03-06,Chungcheongnam-do,8,57,0,0,27,0,0,0,0,578.0608126533951,257.5949690120306
794,2020-03-06,Jeollabuk-do,3,2,1,0,0,0,1,0,0,479.8665960825834,224.67914239682736
795,2020-03-06,Jeollanam-do,1,2,0,0,0,0,1,0,1,548.3013860218225,150.62297472456254
796,2020-03-06,Gyeongsangbuk-do,164,58,0,68,0,0,25,2,584,592.9425698324022,139.4114432827195
797,2020-03-06,Gyeongsangnam-do,10,33,1,0,4,0,23,7,3,621.1293965198075,318.34354838709675
798,2020-03-06,Jeju-do,4,0,0,0,0,0,0,0,0,536.8358686949559,362.4367567567568
799,2020-03-07,Seoul,30,42,17,14,13,0,2,2,0,424.494330571304,16088.685950413223
800,2020-03-07,Busan,19,28,0,1,3,0,6,32,0,501.9773296040041,4428.483116883117
801,2020-03-07,Daegu,0,1,0,0,0,0,13,0,48,476.51615429802234,2752.9049773755655
802,2020-03-07,Incheon,2,4,1,0,0,0,2,0,0,654.9886867790594,2777.6942615239886
803,2020-03-07,Gwangju,3,10,1,0,0,0,0,0,0,508.6320754716981,2905.5988023952095
804,2020-03-07,Daejeon,9,7,0,0,0,0,1,0,0,486.08256274768826,2725.662962962963
805,2020-03-07,Ulsan,5,7,0,0,0,0,10,0,0,632.0060739922694,1077.7429378531074
806,2020-03-07,Sejong,0,0,0,0,1,0,1,0,0,676.0627450980393,741.4881720430108
807,2020-03-07,Gyeonggi-do,43,83,5,0,1,0,9,0,0,641.1431948665992,1304.3752453867294
808,2020-03-07,Gangwon-do,6,10,1,0,0,0,10,0,0,604.5489194499017,91.42958164963157
809,2020-03-07,Chungcheongbuk-do,11,13,0,0,0,0,0,0,0,575.9333093006488,215.66401187904967
810,2020-03-07,Chungcheongnam-do,8,61,0,0,27,0,0,0,0,578.0608126533951,257.5949690120306
811,2020-03-07,Jeollabuk-do,3,2,1,0,0,0,1,0,0,479.8665960825834,224.67914239682736
812,2020-03-07,Jeollanam-do,1,2,0,0,0,0,1,0,1,548.3013860218225,150.62297472456254
813,2020-03-07,Gyeongsangbuk-do,164,60,0,70,0,0,25,2,606,592.9425698324022,139.4114432827195
814,2020-03-07,Gyeongsangnam-do,10,34,1,0,4,0,23,7,3,621.1293965198075,318.34354838709675
815,2020-03-07,Jeju-do,4,0,0,0,0,0,0,0,0,536.8358686949559,362.4367567567568
816,2020-03-08,Seoul,31,48,17,14,13,1,2,4,0,424.494330571304,16088.685950413223
817,2020-03-08,Busan,19,28,0,1,3,0,6,32,0,501.9773296040041,4428.483116883117
818,2020-03-08,Daegu,0,1,0,0,0,0,13,0,49,476.51615429802234,2752.9049773755655
819,2020-03-08,Incheon,2,4,1,0,0,0,2,0,0,654.9886867790594,2777.6942615239886
820,2020-03-08,Gwangju,3,11,1,0,0,0,0,0,0,508.6320754716981,2905.5988023952095
821,2020-03-08,Daejeon,9,7,0,0,0,0,1,0,0,486.08256274768826,2725.662962962963
822,2020-03-08,Ulsan,5,7,0,0,0,0,10,0,0,632.0060739922694,1077.7429378531074
823,2020-03-08,Sejong,0,0,0,0,3,0,1,0,0,676.0627450980393,741.4881720430108
824,2020-03-08,Gyeonggi-do,43,94,6,0,1,0,9,0,0,641.1431948665992,1304.3752453867294
825,2020-03-08,Gangwon-do,6,10,1,0,1,0,10,0,0,604.5489194499017,91.42958164963157
826,2020-03-08,Chungcheongbuk-do,11,14,0,0,0,0,0,0,0,575.9333093006488,215.66401187904967
827,2020-03-08,Chungcheongnam-do,9,64,0,0,27,0,0,0,0,578.0608126533951,257.5949690120306
828,2020-03-08,Jeollabuk-do,3,2,1,0,0,0,1,0,0,479.8665960825834,224.67914239682736
829,2020-03-08,Jeollanam-do,1,2,0,0,0,0,1,0,1,548.3013860218225,150.62297472456254
830,2020-03-08,Gyeongsangbuk-do,165,61,0,71,0,0,25,2,625,592.9425698324022,139.4114432827195
831,2020-03-08,Gyeongsangnam-do,10,34,1,0,4,0,23,7,3,621.1293965198075,318.34354838709675
832,2020-03-08,Jeju-do,4,0,0,0,0,0,0,0,0,536.8358686949559,362.4367567567568
833,2020-03-09,Seoul,34,49,18,14,13,22,2,4,0,424.494330571304,16088.685950413223
834,2020-03-09,Busan,19,28,0,1,3,0,6,32,0,501.9773296040041,4428.483116883117
835,2020-03-09,Daegu,0,1,0,0,0,0,13,0,49,476.51615429802234,2752.9049773755655
836,2020-03-09,Incheon,2,5,1,0,0,12,2,0,0,654.9886867790594,2777.6942615239886
837,2020-03-09,Gwangju,3,11,1,0,0,0,0,0,0,508.6320754716981,2905.5988023952095
838,2020-03-09,Daejeon,9,7,0,0,0,0,1,0,0,486.08256274768826,2725.662962962963
839,2020-03-09,Ulsan,5,7,0,0,0,0,10,0,0,632.0060739922694,1077.7429378531074
840,2020-03-09,Sejong,0,2,0,0,3,0,1,0,0,676.0627450980393,741.4881720430108
841,2020-03-09,Gyeonggi-do,44,104,6,0,1,0,10,0,0,641.1431948665992,1304.3752453867294
842,2020-03-09,Gangwon-do,6,10,1,0,1,0,10,0,0,604.5489194499017,91.42958164963157
843,2020-03-09,Chungcheongbuk-do,11,15,0,0,0,0,0,0,0,575.9333093006488,215.66401187904967
844,2020-03-09,Chungcheongnam-do,11,64,0,0,27,0,0,0,0,578.0608126533951,257.5949690120306
845,2020-03-09,Jeollabuk-do,3,2,1,0,0,0,1,0,0,479.8665960825834,224.67914239682736
846,2020-03-09,Jeollanam-do,1,2,0,0,0,0,1,0,1,548.3013860218225,150.62297472456254
847,2020-03-09,Gyeongsangbuk-do,166,63,0,73,0,0,25,2,633,592.9425698324022,139.4114432827195
848,2020-03-09,Gyeongsangnam-do,10,34,1,0,4,0,23,7,3,621.1293965198075,318.34354838709675
849,2020-03-09,Jeju-do,4,0,0,0,0,0,0,0,0,536.8358686949559,362.4367567567568
850,2020-03-10,Seoul,34,54,19,14,13,62,2,4,0,424.494330571304,16088.685950413223
851,2020-03-10,Busan,19,29,1,1,3,0,6,32,0,501.9773296040041,4428.483116883117
852,2020-03-10,Daegu,0,1,0,0,0,0,13,0,49,476.51615429802234,2752.9049773755655
853,2020-03-10,Incheon,2,7,1,0,0,13,2,0,0,654.9886867790594,2777.6942615239886
854,2020-03-10,Gwangju,3,11,1,0,0,0,0,0,0,508.6320754716981,2905.5988023952095
855,2020-03-10,Daejeon,9,7,0,0,0,0,1,0,0,486.08256274768826,2725.662962962963
856,2020-03-10,Ulsan,5,7,0,0,0,0,11,0,0,632.0060739922694,1077.7429378531074
857,2020-03-10,Sejong,1,4,0,0,6,0,1,0,0,676.0627450980393,741.4881720430108
858,2020-03-10,Gyeonggi-do,45,113,6,0,1,0,10,0,0,641.1431948665992,1304.3752453867294
859,2020-03-10,Gangwon-do,6,11,1,0,1,0,10,0,0,604.5489194499017,91.42958164963157
860,2020-03-10,Chungcheongbuk-do,11,16,0,0,0,0,0,0,0,575.9333093006488,215.66401187904967
861,2020-03-10,Chungcheongnam-do,12,73,0,0,27,0,0,0,0,578.0608126533951,257.5949690120306
862,2020-03-10,Jeollabuk-do,3,2,1,0,0,0,1,0,0,479.8665960825834,224.67914239682736
863,2020-03-10,Jeollanam-do,1,2,0,0,0,0,1,0,1,548.3013860218225,150.62297472456254
864,2020-03-10,Gyeongsangbuk-do,167,63,0,79,0,0,25,2,640,592.9425698324022,139.4114432827195
865,2020-03-10,Gyeongsangnam-do,11,34,1,0,4,0,23,7,3,621.1293965198075,318.34354838709675
866,2020-03-10,Jeju-do,4,0,0,0,0,0,0,0,0,536.8358686949559,362.4367567567568
867,2020-03-11,Seoul,38,54,20,14,13,71,2,8,0,424.494330571304,16088.685950413223
868,2020-03-11,Busan,19,31,1,1,3,0,6,32,0,501.9773296040041,4428.483116883117
869,2020-03-11,Daegu,0,1,0,0,0,0,13,0,49,476.51615429802234,2752.9049773755655
870,2020-03-11,Incheon,2,7,1,0,0,14,2,0,0,654.9886867790594,2777.6942615239886
871,2020-03-11,Gwangju,3,11,1,0,0,0,0,0,0,508.6320754716981,2905.5988023952095
872,2020-03-11,Daejeon,10,8,0,0,0,0,1,0,0,486.08256274768826,2725.662962962963
873,2020-03-11,Ulsan,5,7,0,0,0,0,11,0,0,632.0060739922694,1077.7429378531074
874,2020-03-11,Sejong,2,4,0,0,12,0,1,0,0,676.0627450980393,741.4881720430108
875,2020-03-11,Gyeonggi-do,46,116,7,0,1,0,10,0,0,641.1431948665992,1304.3752453867294
876,2020-03-11,Gangwon-do,6,11,1,0,1,0,10,0,0,604.5489194499017,91.42958164963157
877,2020-03-11,Chungcheongbuk-do,11,16,0,0,0,0,0,0,0,575.9333093006488,215.66401187904967
878,2020-03-11,Chungcheongnam-do,12,74,0,0,27,0,0,0,0,578.0608126533951,257.5949690120306
879,2020-03-11,Jeollabuk-do,3,2,1,0,0,0,1,0,0,479.8665960825834,224.67914239682736
880,2020-03-11,Jeollanam-do,1,2,0,0,0,0,1,0,1,548.3013860218225,150.62297472456254
881,2020-03-11,Gyeongsangbuk-do,172,63,0,83,0,0,25,2,645,592.9425698324022,139.4114432827195
882,2020-03-11,Gyeongsangnam-do,12,34,1,0,4,0,23,7,3,621.1293965198075,318.34354838709675
883,2020-03-11,Jeju-do,4,0,0,0,0,0,0,0,0,536.8358686949559,362.4367567567568
884,2020-03-12,Seoul,39,57,23,14,13,74,3,8,0,424.494330571304,16088.685950413223
885,2020-03-12,Busan,19,32,1,1,3,0,6,32,0,501.9773296040041,4428.483116883117
886,2020-03-12,Daegu,0,1,0,0,0,0,13,0,49,476.51615429802234,2752.9049773755655
887,2020-03-12,Incheon,2,7,1,0,0,15,2,0,0,654.9886867790594,2777.6942615239886
888,2020-03-12,Gwangju,3,11,1,0,0,0,0,0,0,508.6320754716981,2905.5988023952095
889,2020-03-12,Daejeon,10,10,0,0,0,0,1,0,0,486.08256274768826,2725.662962962963
890,2020-03-12,Ulsan,6,8,0,0,0,0,11,0,0,632.0060739922694,1077.7429378531074
891,2020-03-12,Sejong,2,5,0,0,22,0,1,0,0,676.0627450980393,741.4881720430108
892,2020-03-12,Gyeonggi-do,47,120,8,0,1,0,10,0,0,641.1431948665992,1304.3752453867294
893,2020-03-12,Gangwon-do,6,11,1,0,1,0,10,0,0,604.5489194499017,91.42958164963157
894,2020-03-12,Chungcheongbuk-do,11,16,0,0,0,0,0,0,0,575.9333093006488,215.66401187904967
895,2020-03-12,Chungcheongnam-do,12,74,0,0,27,0,0,0,0,578.0608126533951,257.5949690120306
896,2020-03-12,Jeollabuk-do,3,2,1,0,0,0,1,0,0,479.8665960825834,224.67914239682736
897,2020-03-12,Jeollanam-do,1,2,0,0,0,0,1,0,1,548.3013860218225,150.62297472456254
898,2020-03-12,Gyeongsangbuk-do,172,63,0,83,0,0,25,2,646,592.9425698324022,139.4114432827195
899,2020-03-12,Gyeongsangnam-do,12,34,1,0,4,0,23,7,3,621.1293965198075,318.34354838709675
900,2020-03-12,Jeju-do,4,0,0,0,0,0,0,0,0,536.8358686949559,362.4367567567568
901,2020-03-13,Seoul,40,60,25,14,13,74,3,11,0,424.494330571304,16088.685950413223
902,2020-03-13,Busan,20,34,1,1,3,0,6,32,1,501.9773296040041,4428.483116883117
903,2020-03-13,Daegu,0,1,0,0,0,0,13,0,49,476.51615429802234,2752.9049773755655
904,2020-03-13,Incheon,2,8,1,0,0,15,2,0,0,654.9886867790594,2777.6942615239886
905,2020-03-13,Gwangju,3,11,1,0,0,0,0,0,0,508.6320754716981,2905.5988023952095
906,2020-03-13,Daejeon,10,10,0,0,0,0,1,0,0,486.08256274768826,2725.662962962963
907,2020-03-13,Ulsan,6,8,0,0,0,0,11,0,0,632.0060739922694,1077.7429378531074
908,2020-03-13,Sejong,2,5,0,0,23,0,1,0,0,676.0627450980393,741.4881720430108
909,2020-03-13,Gyeonggi-do,48,133,9,0,1,0,10,0,0,641.1431948665992,1304.3752453867294
910,2020-03-13,Gangwon-do,6,11,1,0,1,0,10,0,0,604.5489194499017,91.42958164963157
911,2020-03-13,Chungcheongbuk-do,12,16,0,0,0,0,0,0,0,575.9333093006488,215.66401187904967
912,2020-03-13,Chungcheongnam-do,12,74,0,0,27,0,0,0,0,578.0608126533951,257.5949690120306
913,2020-03-13,Jeollabuk-do,3,2,1,0,0,0,1,0,0,479.8665960825834,224.67914239682736
914,2020-03-13,Jeollanam-do,1,2,0,0,0,0,1,0,1,548.3013860218225,150.62297472456254
915,2020-03-13,Gyeongsangbuk-do,173,63,0,84,0,0,25,2,648,592.9425698324022,139.4114432827195
916,2020-03-13,Gyeongsangnam-do,12,34,1,0,4,0,23,7,3,621.1293965198075,318.34354838709675
917,2020-03-13,Jeju-do,4,0,0,0,0,0,0,0,0,536.8358686949559,362.4367567567568
918,2020-03-14,Seoul,41,62,26,14,13,76,3,13,0,424.494330571304,16088.685950413223
919,2020-03-14,Busan,20,36,1,1,3,0,6,32,1,501.9773296040041,4428.483116883117
920,2020-03-14,Daegu,0,1,0,0,0,0,13,0,49,476.51615429802234,2752.9049773755655
921,2020-03-14,Incheon,2,8,1,0,1,16,2,0,0,654.9886867790594,2777.6942615239886
922,2020-03-14,Gwangju,3,11,2,0,0,0,0,0,0,508.6320754716981,2905.5988023952095
923,2020-03-14,Daejeon,10,10,0,0,0,0,1,0,0,486.08256274768826,2725.662962962963
924,2020-03-14,Ulsan,6,9,0,0,0,0,11,0,0,632.0060739922694,1077.7429378531074
925,2020-03-14,Sejong,2,5,0,0,24,0,1,0,0,676.0627450980393,741.4881720430108
926,2020-03-14,Gyeonggi-do,48,143,9,0,1,0,10,0,0,641.1431948665992,1304.3752453867294
927,2020-03-14,Gangwon-do,6,11,1,0,1,0,10,0,0,604.5489194499017,91.42958164963157
928,2020-03-14,Chungcheongbuk-do,12,19,0,0,0,0,0,0,0,575.9333093006488,215.66401187904967
929,2020-03-14,Chungcheongnam-do,12,74,0,0,27,0,0,0,0,578.0608126533951,257.5949690120306
930,2020-03-14,Jeollabuk-do,3,2,1,0,0,0,1,0,0,479.8665960825834,224.67914239682736
931,2020-03-14,Jeollanam-do,1,2,0,0,0,0,1,0,1,548.3013860218225,150.62297472456254
932,2020-03-14,Gyeongsangbuk-do,174,63,0,84,0,0,25,2,653,592.9425698324022,139.4114432827195
933,2020-03-14,Gyeongsangnam-do,12,34,1,0,4,0,23,7,3,621.1293965198075,318.34354838709675
934,2020-03-14,Jeju-do,4,0,0,0,0,0,0,0,0,536.8358686949559,362.4367567567568
935,2020-03-15,Seoul,42,64,26,14,13,79,3,13,0,424.494330571304,16088.685950413223
936,2020-03-15,Busan,20,37,1,1,3,0,6,32,1,501.9773296040041,4428.483116883117
937,2020-03-15,Daegu,0,1,0,0,0,0,13,0,49,476.51615429802234,2752.9049773755655
938,2020-03-15,Incheon,2,8,1,0,1,16,2,0,0,654.9886867790594,2777.6942615239886
939,2020-03-15,Gwangju,3,11,2,0,0,0,0,0,0,508.6320754716981,2905.5988023952095
940,2020-03-15,Daejeon,10,10,0,0,0,0,1,0,0,486.08256274768826,2725.662962962963
941,2020-03-15,Ulsan,6,9,0,0,0,0,11,0,0,632.0060739922694,1077.7429378531074
942,2020-03-15,Sejong,2,5,0,0,25,0,1,0,0,676.0627450980393,741.4881720430108
943,2020-03-15,Gyeonggi-do,49,161,10,0,1,0,10,0,0,641.1431948665992,1304.3752453867294
944,2020-03-15,Gangwon-do,6,11,1,0,1,0,10,0,0,604.5489194499017,91.42958164963157
945,2020-03-15,Chungcheongbuk-do,12,19,0,0,0,0,0,0,0,575.9333093006488,215.66401187904967
946,2020-03-15,Chungcheongnam-do,12,74,0,0,27,0,0,0,0,578.0608126533951,257.5949690120306
947,2020-03-15,Jeollabuk-do,3,2,1,0,0,0,1,0,0,479.8665960825834,224.67914239682736
948,2020-03-15,Jeollanam-do,1,2,0,0,0,0,1,0,1,548.3013860218225,150.62297472456254
949,2020-03-15,Gyeongsangbuk-do,175,63,0,87,0,0,25,2,658,592.9425698324022,139.4114432827195
950,2020-03-15,Gyeongsangnam-do,12,34,1,0,4,0,23,7,3,621.1293965198075,318.34354838709675
951,2020-03-15,Jeju-do,4,0,0,0,0,0,0,0,0,536.8358686949559,362.4367567567568
952,2020-03-16,Seoul,47,66,27,14,13,82,3,15,0,424.494330571304,16088.685950413223
953,2020-03-16,Busan,20,37,1,1,3,0,6,32,1,501.9773296040041,4428.483116883117
954,2020-03-16,Daegu,0,1,0,0,0,0,13,0,49,476.51615429802234,2752.9049773755655
955,2020-03-16,Incheon,2,8,1,0,1,17,2,0,0,654.9886867790594,2777.6942615239886
956,2020-03-16,Gwangju,3,11,2,0,0,0,0,0,0,508.6320754716981,2905.5988023952095
957,2020-03-16,Daejeon,10,10,0,0,0,0,1,0,0,486.08256274768826,2725.662962962963
958,2020-03-16,Ulsan,6,9,0,0,0,0,11,0,0,632.0060739922694,1077.7429378531074
959,2020-03-16,Sejong,2,5,0,0,25,0,1,0,0,676.0627450980393,741.4881720430108
960,2020-03-16,Gyeonggi-do,50,192,11,0,1,0,10,0,0,641.1431948665992,1304.3752453867294
961,2020-03-16,Gangwon-do,6,11,1,0,1,0,10,0,0,604.5489194499017,91.42958164963157
962,2020-03-16,Chungcheongbuk-do,12,19,0,0,0,0,0,0,0,575.9333093006488,215.66401187904967
963,2020-03-16,Chungcheongnam-do,12,74,0,0,27,0,0,0,0,578.0608126533951,257.5949690120306
964,2020-03-16,Jeollabuk-do,3,2,1,0,0,0,1,0,0,479.8665960825834,224.67914239682736
965,2020-03-16,Jeollanam-do,1,2,0,0,0,0,1,0,1,548.3013860218225,150.62297472456254
966,2020-03-16,Gyeongsangbuk-do,177,63,0,88,0,0,25,2,660,592.9425698324022,139.4114432827195
967,2020-03-16,Gyeongsangnam-do,12,34,2,0,4,0,23,7,3,621.1293965198075,318.34354838709675
968,2020-03-16,Jeju-do,4,0,0,0,0,0,0,0,0,536.8358686949559,362.4367567567568
969,2020-03-17,Seoul,47,66,30,14,13,82,3,16,0,424.494330571304,16088.685950413223
970,2020-03-17,Busan,20,37,2,1,3,0,6,32,1,501.9773296040041,4428.483116883117
971,2020-03-17,Daegu,0,1,0,0,0,0,13,0,49,476.51615429802234,2752.9049773755655
972,2020-03-17,Incheon,3,8,1,0,1,17,2,0,0,654.9886867790594,2777.6942615239886
973,2020-03-17,Gwangju,3,13,2,0,0,0,0,0,0,508.6320754716981,2905.5988023952095
974,2020-03-17,Daejeon,10,10,0,0,0,0,1,0,0,486.08256274768826,2725.662962962963
975,2020-03-17,Ulsan,6,9,2,0,0,0,11,0,0,632.0060739922694,1077.7429378531074
976,2020-03-17,Sejong,2,5,0,0,26,0,1,0,0,676.0627450980393,741.4881720430108
977,2020-03-17,Gyeonggi-do,52,202,14,0,1,0,10,0,0,641.1431948665992,1304.3752453867294
978,2020-03-17,Gangwon-do,7,11,1,0,1,0,10,0,0,604.5489194499017,91.42958164963157
979,2020-03-17,Chungcheongbuk-do,12,20,0,0,0,0,0,0,0,575.9333093006488,215.66401187904967
980,2020-03-17,Chungcheongnam-do,12,74,2,0,27,0,0,1,0,578.0608126533951,257.5949690120306
981,2020-03-17,Jeollabuk-do,3,2,3,0,0,0,1,0,0,479.8665960825834,224.67914239682736
982,2020-03-17,Jeollanam-do,1,3,0,0,0,0,1,0,1,548.3013860218225,150.62297472456254
983,2020-03-17,Gyeongsangbuk-do,177,63,0,90,0,0,25,2,668,592.9425698324022,139.4114432827195
984,2020-03-17,Gyeongsangnam-do,12,34,2,0,4,0,23,7,3,621.1293965198075,318.34354838709675
985,2020-03-17,Jeju-do,4,0,0,0,0,0,0,0,0,536.8358686949559,362.4367567567568
986,2020-03-18,Seoul,49,66,35,14,13,85,3,17,0,424.494330571304,16088.685950413223
987,2020-03-18,Busan,20,37,4,1,3,0,6,32,1,501.9773296040041,4428.483116883117
988,2020-03-18,Daegu,0,1,0,0,0,0,13,0,49,476.51615429802234,2752.9049773755655
989,2020-03-18,Incheon,3,8,1,0,1,17,2,0,0,654.9886867790594,2777.6942615239886
990,2020-03-18,Gwangju,3,13,2,0,0,0,0,0,0,508.6320754716981,2905.5988023952095
991,2020-03-18,Daejeon,10,10,0,0,0,0,1,0,0,486.08256274768826,2725.662962962963
992,2020-03-18,Ulsan,6,11,4,0,0,0,11,0,0,632.0060739922694,1077.7429378531074
993,2020-03-18,Sejong,2,5,0,0,26,0,1,0,0,676.0627450980393,741.4881720430108
994,2020-03-18,Gyeonggi-do,53,216,20,0,1,0,10,0,0,641.1431948665992,1304.3752453867294
995,2020-03-18,Gangwon-do,7,11,1,0,1,0,10,0,0,604.5489194499017,91.42958164963157
996,2020-03-18,Chungcheongbuk-do,13,20,0,0,0,0,0,0,0,575.9333093006488,215.66401187904967
997,2020-03-18,Chungcheongnam-do,12,74,2,0,27,0,0,1,0,578.0608126533951,257.5949690120306
998,2020-03-18,Jeollabuk-do,4,2,3,0,0,0,1,0,0,479.8665960825834,224.67914239682736
999,2020-03-18,Jeollanam-do,1,3,0,0,0,0,1,0,1,548.3013860218225,150.62297472456254
1000,2020-03-18,Gyeongsangbuk-do,183,66,0,91,0,0,25,2,675,592.9425698324022,139.4114432827195
1001,2020-03-18,Gyeongsangnam-do,12,34,2,0,4,0,23,7,3,621.1293965198075,318.34354838709675
1002,2020-03-18,Jeju-do,4,0,0,0,0,0,0,0,0,536.8358686949559,362.4367567567568
1003,2020-03-19,Seoul,50,70,41,14,13,91,3,17,0,424.494330571304,16088.685950413223
1004,2020-03-19,Busan,20,37,4,1,3,0,6,32,1,501.9773296040041,4428.483116883117
1005,2020-03-19,Daegu,0,1,0,0,0,0,13,0,49,476.51615429802234,2752.9049773755655
1006,2020-03-19,Incheon,3,13,3,0,1,17,2,0,0,654.9886867790594,2777.6942615239886
1007,2020-03-19,Gwangju,3,13,2,0,0,0,0,0,0,508.6320754716981,2905.5988023952095
1008,2020-03-19,Daejeon,10,10,0,0,0,0,1,0,0,486.08256274768826,2725.662962962963
1009,2020-03-19,Ulsan,6,11,4,0,0,0,11,0,0,632.0060739922694,1077.7429378531074
1010,2020-03-19,Sejong,2,5,0,0,26,0,1,0,0,676.0627450980393,741.4881720430108
1011,2020-03-19,Gyeonggi-do,55,222,24,0,1,0,10,0,0,641.1431948665992,1304.3752453867294
1012,2020-03-19,Gangwon-do,7,11,1,0,1,0,10,0,0,604.5489194499017,91.42958164963157
