createDt,deathCnt,defCnt,gubun,gubunCn,gubunEn,incDec,isolClearCnt,isolIngCnt,localOccCnt,overFlowCnt,qurRate,seq,stdDay,updateDt
2021-03-24 09:38:05.708,16,1231,대전,大田,Daejeon,2,1184,31,2,0,83.51,8450,2021년 03월 24일 06시,null
2021-03-24 09:38:05.707,21,2189,광주,光州,Gwangju,2,2145,23,2,0,150.27,8449,2021년 03월 24일 05시,null
2021-03-24 09:38:05.707,57,4884,인천,仁川,Incheon,21,4601,226,21,0,165.22,8448,2021년 03월 24일 04시,null
2021-03-24 09:38:05.707,216,8826,대구,大邱,Daegu,17,8487,123,17,0,362.24,8447,2021년 03월 24일 03시,null
2021-03-24 09:38:05.707,116,3532,부산,釜山,Busan,17,3242,174,16,1,103.52,8446,2021년 03월 24일 02시,null
2021-03-24 09:38:05.707,417,31107,서울,首尔,Seoul,134,28735,1955,132,2,319.62,8445,2021년 03월 24일 01시,2021-04-02 17:59:09.97
2021-03-24 09:38:05.706,1707,99843,합계,合计,Total,425,91560,6576,408,17,192.58,8444,2021년 03월 24일 00시,2021-04-02 17:58:50.326
2021-03-23 09:34:59.22,4,3116,검역,隔離區,Lazaretto,8,2647,465,0,8,-,8443,2021년 03월 23일 00시,null
2021-03-23 09:34:59.219,1,617,제주,济州,Jeju,0,597,19,0,0,91.99,8442,2021년 03월 23일 00시,null
2021-03-23 09:34:59.219,14,2776,경남,庆南,Gyeongsangnam-do,29,2279,483,29,0,82.59,8441,2021년 03월 23일 00시,null
2021-03-23 09:34:59.219,75,3437,경북,庆北,Gyeongsangbuk-do,20,3258,104,19,1,129.09,8440,2021년 03월 23일 00시,null
2021-03-23 09:34:59.219,8,908,전남,全南,Jeollanam-do,1,863,37,1,0,48.69,8439,2021년 03월 23일 00시,null
2021-03-23 09:34:59.219,56,1375,전북,全北,Jeollabuk-do,7,1191,128,7,0,75.66,8438,2021년 03월 23일 00시,null
2021-03-23 09:34:59.219,35,2600,충남,忠南,Chungcheongnam-do,8,2470,95,7,1,122.50,8437,2021년 03월 23일 00시,null
2021-03-23 09:34:59.219,60,2038,충북,忠北,Chungcheongbuk-do,6,1838,140,6,0,127.42,8436,2021년 03월 23일 00시,null
2021-03-23 09:34:59.218,43,2171,강원,江原,Gangwon-do,9,1888,240,9,0,140.92,8435,2021년 03월 23일 00시,null
2021-03-23 09:34:59.218,530,27428,경기,京畿,Gyeonggi-do,124,24569,2329,120,4,207.00,8434,2021년 03월 23일 00시,null
2021-03-23 09:34:59.218,1,250,세종,世宗,Sejong,0,243,6,0,0,73.03,8433,2021년 03월 23일 00시,null
2021-03-23 09:34:59.218,37,1126,울산,蔚山,Ulsan,8,1014,75,8,0,98.17,8432,2021년 03월 23일 00시,null
2021-03-23 09:34:59.218,15,1229,대전,大田,Daejeon,4,1182,32,4,0,83.37,8431,2021년 03월 23일 00시,null
2021-03-23 09:34:59.218,21,2187,광주,光州,Gwangju,1,2144,22,1,0,150.14,8430,2021년 03월 23일 00시,null
2021-03-23 09:34:59.218,57,4863,인천,仁川,Incheon,13,4585,221,12,1,164.51,8429,2021년 03월 23일 00시,null
2021-03-23 09:34:59.217,216,8809,대구,大邱,Daegu,3,8481,112,3,0,361.54,8428,2021년 03월 23일 00시,null
2021-03-23 09:34:59.217,116,3515,부산,釜山,Busan,8,3222,177,8,0,103.02,8427,2021년 03월 23일 00시,null
2021-03-23 09:34:59.217,415,30973,서울,首尔,Seoul,94,28608,1950,94,0,318.24,8426,2021년 03월 23일 00시,2021-04-02 18:02:08.874
2021-03-23 09:34:59.217,1704,99418,합계,合计,Total,343,91079,6635,328,15,191.76,8425,2021년 03월 23일 00시,2021-04-02 18:01:43.007
2021-03-22 10:07:41.549,4,3108,검역,隔離區,Lazaretto,7,2647,457,0,7,-,8424,2021년 03월 22일 00시,null
2021-03-22 10:07:41.549,1,617,제주,济州,Jeju,1,593,23,1,0,91.99,8423,2021년 03월 22일 00시,null
2021-03-22 10:07:41.549,14,2747,경남,庆南,Gyeongsangnam-do,37,2232,501,37,0,81.72,8422,2021년 03월 22일 00시,null
2021-03-22 10:07:41.549,75,3417,경북,庆北,Gyeongsangbuk-do,11,3235,107,10,1,128.34,8421,2021년 03월 22일 00시,null
2021-03-22 10:07:41.548,8,907,전남,全南,Jeollanam-do,2,858,41,2,0,48.64,8420,2021년 03월 22일 00시,null
2021-03-22 10:07:41.548,56,1368,전북,全北,Jeollabuk-do,7,1182,130,7,0,75.28,8419,2021년 03월 22일 00시,null
2021-03-22 10:07:41.548,35,2592,충남,忠南,Chungcheongnam-do,11,2456,101,11,0,122.12,8418,2021년 03월 22일 00시,null
2021-03-22 10:07:41.548,60,2032,충북,忠北,Chungcheongbuk-do,5,1826,146,5,0,127.05,8417,2021년 03월 22일 00시,null
2021-03-22 10:07:41.548,43,2162,강원,江原,Gangwon-do,21,1870,249,21,0,140.34,8416,2021년 03월 22일 00시,null
2021-03-22 10:07:41.548,526,27304,경기,京畿,Gyeonggi-do,151,24427,2351,143,8,206.06,8415,2021년 03월 22일 00시,null
2021-03-22 10:07:41.547,1,250,세종,世宗,Sejong,0,241,8,0,0,73.03,8414,2021년 03월 22일 00시,null
2021-03-22 10:07:41.547,37,1118,울산,蔚山,Ulsan,1,1007,74,1,0,97.47,8413,2021년 03월 22일 00시,null
2021-03-22 10:07:41.547,15,1225,대전,大田,Daejeon,0,1182,28,0,0,83.10,8412,2021년 03월 22일 00시,null
2021-03-22 10:07:41.547,21,2186,광주,光州,Gwangju,2,2135,30,2,0,150.07,8411,2021년 03월 22일 00시,null
2021-03-22 10:07:41.547,56,4850,인천,仁川,Incheon,10,4569,225,10,0,164.07,8410,2021년 03월 22일 00시,null
2021-03-22 10:07:41.547,215,8806,대구,大邱,Daegu,14,8471,120,14,0,361.42,8409,2021년 03월 22일 00시,null
2021-03-22 10:07:41.546,115,3507,부산,釜山,Busan,26,3214,178,24,2,102.79,8408,2021년 03월 22일 00시,null
2021-03-22 10:07:41.546,415,30876,서울,首尔,Seoul,106,28466,1995,105,1,317.24,8407,2021년 03월 22일 00시,2021-04-02 18:03:41.216
2021-03-22 10:07:41.546,1697,99072,합계,合计,Total,412,90611,6764,393,19,191.09,8406,2021년 03월 22일 00시,2021-04-02 18:03:21.427
2021-03-21 09:57:02.63,4,3101,검역,隔離區,Lazaretto,9,2645,452,0,9,-,8405,2021년 03월 21일 00시,null
2021-03-21 09:57:02.629,1,616,제주,济州,Jeju,1,592,23,1,0,91.84,8404,2021년 03월 21일 00시,null
2021-03-21 09:57:02.629,14,2710,경남,庆南,Gyeongsangnam-do,54,2206,490,54,0,80.62,8403,2021년 03월 21일 00시,null
2021-03-21 09:57:02.629,75,3406,경북,庆北,Gyeongsangbuk-do,5,3233,98,5,0,127.92,8402,2021년 03월 21일 00시,null
2021-03-21 09:57:02.629,8,905,전남,全南,Jeollanam-do,0,858,39,0,0,48.53,8401,2021년 03월 21일 00시,null
2021-03-21 09:57:02.628,56,1361,전북,全北,Jeollabuk-do,11,1179,126,10,1,74.89,8400,2021년 03월 21일 00시,null
2021-03-21 09:57:02.628,35,2581,충남,忠南,Chungcheongnam-do,5,2455,91,5,0,121.60,8399,2021년 03월 21일 00시,null
2021-03-21 09:57:02.628,60,2027,충북,忠北,Chungcheongbuk-do,10,1822,145,10,0,126.74,8398,2021년 03월 21일 00시,null
2021-03-21 09:57:02.628,43,2141,강원,江原,Gangwon-do,14,1870,228,13,1,138.98,8397,2021년 03월 21일 00시,null
2021-03-21 09:57:02.628,526,27153,경기,京畿,Gyeonggi-do,157,24313,2314,155,2,204.92,8396,2021년 03월 21일 00시,null
2021-03-21 09:57:02.628,1,250,세종,世宗,Sejong,0,240,9,0,0,73.03,8395,2021년 03월 21일 00시,null
2021-03-21 09:57:02.627,37,1117,울산,蔚山,Ulsan,7,1000,80,7,0,97.38,8394,2021년 03월 21일 00시,null
2021-03-21 09:57:02.627,15,1225,대전,大田,Daejeon,1,1182,28,1,0,83.10,8393,2021년 03월 21일 00시,null
2021-03-21 09:57:02.627,21,2184,광주,光州,Gwangju,2,2135,28,2,0,149.93,8392,2021년 03월 21일 00시,null
2021-03-21 09:57:02.627,56,4840,인천,仁川,Incheon,22,4543,241,20,2,163.73,8391,2021년 03월 21일 00시,null
2021-03-21 09:57:02.626,215,8792,대구,大邱,Daegu,14,8469,108,12,2,360.85,8390,2021년 03월 21일 00시,null
2021-03-21 09:57:02.626,115,3481,부산,釜山,Busan,19,3200,166,18,1,102.03,8389,2021년 03월 21일 00시,null
2021-03-21 09:57:02.626,414,30770,서울,首尔,Seoul,120,28386,1970,119,1,316.18,8388,2021년 03월 21일 00시,2021-03-22 10:18:38.814
2021-03-21 09:57:02.625,1696,98660,합계,合计,Total,451,90328,6639,432,19,190.30,8387,2021년 03월 21일 00시,2021-03-22 10:18:55.956
2021-03-20 09:35:07.049,4,3092,검역,隔離區,Lazaretto,4,2645,443,0,4,-,8367,2021년 03월 20일 00시,null
2021-03-20 09:35:07.048,1,615,제주,济州,Jeju,1,592,22,1,0,91.69,8366,2021년 03월 20일 00시,null
2021-03-20 09:35:07.048,14,2656,경남,庆南,Gyeongsangnam-do,31,2195,447,31,0,79.02,8365,2021년 03월 20일 00시,null
2021-03-20 09:35:07.048,75,3401,경북,庆北,Gyeongsangbuk-do,11,3228,98,11,0,127.74,8364,2021년 03월 20일 00시,null
2021-03-20 09:35:07.048,8,905,전남,全南,Jeollanam-do,0,857,40,0,0,48.53,8363,2021년 03월 20일 00시,null
2021-03-20 09:35:07.048,56,1350,전북,全北,Jeollabuk-do,16,1175,119,14,2,74.29,8362,2021년 03월 20일 00시,null
2021-03-20 09:35:07.048,35,2576,충남,忠南,Chungcheongnam-do,6,2450,91,5,1,121.37,8361,2021년 03월 20일 00시,null
2021-03-20 09:35:07.048,60,2017,충북,忠北,Chungcheongbuk-do,8,1800,157,8,0,126.11,8360,2021년 03월 20일 00시,null
2021-03-20 09:35:07.047,43,2127,강원,江原,Gangwon-do,17,1857,227,17,0,138.07,8359,2021년 03월 20일 00시,null
2021-03-20 09:35:07.047,524,26996,경기,京畿,Gyeonggi-do,189,24117,2355,187,2,203.74,8358,2021년 03월 20일 00시,null
2021-03-20 09:35:07.047,1,250,세종,世宗,Sejong,0,239,10,0,0,73.03,8357,2021년 03월 20일 00시,null
2021-03-20 09:35:07.047,37,1110,울산,蔚山,Ulsan,3,991,82,3,0,96.77,8356,2021년 03월 20일 00시,null
2021-03-20 09:35:07.047,15,1224,대전,大田,Daejeon,8,1181,28,8,0,83.03,8355,2021년 03월 20일 00시,null
2021-03-20 09:35:07.047,21,2182,광주,光州,Gwangju,1,2125,36,0,1,149.79,8354,2021년 03월 20일 00시,null
2021-03-20 09:35:07.046,56,4818,인천,仁川,Incheon,12,4524,238,11,1,162.98,8353,2021년 03월 20일 00시,null
2021-03-20 09:35:07.046,215,8778,대구,大邱,Daegu,16,8467,96,16,0,360.27,8352,2021년 03월 20일 00시,null
2021-03-20 09:35:07.046,115,3462,부산,釜山,Busan,9,3188,159,9,0,101.47,8351,2021년 03월 20일 00시,null
2021-03-20 09:35:07.046,413,30645,서울,首尔,Seoul,115,28318,1914,114,1,314.89,8350,2021년 03월 20일 00시,2021-03-22 10:17:31.696
2021-03-20 09:35:07.046,1693,98204,합계,合计,Total,447,89949,6562,435,12,189.42,8349,2021년 03월 20일 00시,2021-03-22 10:18:08.214
2021-03-19 09:36:23.836,4,3088,검역,隔離區,Lazaretto,7,2605,479,0,7,-,8348,2021년 03월 19일 18시,null
2021-03-19 09:36:23.836,1,614,제주,济州,Jeju,0,590,23,0,0,91.54,8347,2021년 03월 19일 17시,null
2021-03-19 09:36:23.836,14,2625,경남,庆南,Gyeongsangnam-do,42,2192,419,42,0,78.09,8346,2021년 03월 19일 16시,null
2021-03-19 09:36:23.836,73,3390,경북,庆北,Gyeongsangbuk-do,4,3225,92,4,0,127.32,8345,2021년 03월 19일 15시,null
2021-03-19 09:36:23.836,8,905,전남,全南,Jeollanam-do,0,847,50,0,0,48.53,8344,2021년 03월 19일 14시,null
2021-03-19 09:36:23.835,56,1334,전북,全北,Jeollabuk-do,15,1167,111,15,0,73.41,8343,2021년 03월 19일 13시,null
2021-03-19 09:36:23.835,35,2570,충남,忠南,Chungcheongnam-do,5,2447,88,3,2,121.09,8342,2021년 03월 19일 12시,null
2021-03-19 09:36:23.835,60,2009,충북,忠北,Chungcheongbuk-do,8,1789,160,6,2,125.61,8341,2021년 03월 19일 11시,null
2021-03-19 09:36:23.835,43,2110,강원,江原,Gangwon-do,31,1849,218,30,1,136.96,8340,2021년 03월 19일 10시,null
2021-03-19 09:36:23.835,523,26807,경기,京畿,Gyeonggi-do,157,23972,2312,153,4,202.31,8339,2021년 03월 19일 09시,null
2021-03-19 09:36:23.835,1,250,세종,世宗,Sejong,0,239,10,0,0,73.03,8338,2021년 03월 19일 08시,null
2021-03-19 09:36:23.834,37,1107,울산,蔚山,Ulsan,3,981,89,2,1,96.51,8337,2021년 03월 19일 07시,null
2021-03-19 09:36:23.834,15,1216,대전,大田,Daejeon,7,1181,20,7,0,82.49,8336,2021년 03월 19일 06시,null
2021-03-19 09:36:23.834,21,2181,광주,光州,Gwangju,2,2116,44,2,0,149.72,8335,2021년 03월 19일 05시,null
2021-03-19 09:36:23.834,56,4806,인천,仁川,Incheon,24,4496,254,23,1,162.58,8334,2021년 03월 19일 04시,null
2021-03-19 09:36:23.834,215,8762,대구,大邱,Daegu,5,8466,81,4,1,359.62,8333,2021년 03월 19일 03시,null
2021-03-19 09:36:23.833,115,3453,부산,釜山,Busan,7,3175,163,6,1,101.21,8332,2021년 03월 19일 02시,null
2021-03-19 09:36:23.833,413,30530,서울,首尔,Seoul,146,28186,1931,144,2,313.66,8331,2021년 03월 19일 01시,null
2021-03-19 09:36:23.833,1690,97757,합계,合计,Total,463,89523,6544,441,22,188.55,8330,2021년 03월 19일 00시,null
2021-03-18 09:45:25.559,4,3081,검역,隔離區,Lazaretto,9,2605,472,0,9,-,8310,2021년 03월 18일 00시,null
2021-03-18 09:45:25.559,1,614,제주,济州,Jeju,2,590,23,1,1,91.54,8309,2021년 03월 18일 00시,null
2021-03-18 09:45:25.558,14,2583,경남,庆南,Gyeongsangnam-do,35,2188,381,35,0,76.84,8308,2021년 03월 18일 00시,null
2021-03-18 09:45:25.558,73,3386,경북,庆北,Gyeongsangbuk-do,5,3220,93,5,0,127.17,8307,2021년 03월 18일 00시,null
2021-03-18 09:45:25.558,8,905,전남,全南,Jeollanam-do,0,844,53,0,0,48.53,8306,2021년 03월 18일 00시,null
2021-03-18 09:45:25.558,56,1319,전북,全北,Jeollabuk-do,15,1163,100,15,0,72.58,8305,2021년 03월 18일 00시,null
2021-03-18 09:45:25.558,35,2565,충남,忠南,Chungcheongnam-do,14,2437,93,13,1,120.85,8304,2021년 03월 18일 00시,null
2021-03-18 09:45:25.558,60,2001,충북,忠北,Chungcheongbuk-do,8,1779,162,8,0,125.11,8303,2021년 03월 18일 00시,null
2021-03-18 09:45:25.558,42,2079,강원,江原,Gangwon-do,23,1844,193,23,0,134.95,8302,2021년 03월 18일 00시,null
2021-03-18 09:45:25.557,523,26650,경기,京畿,Gyeonggi-do,159,23810,2317,155,4,201.13,8301,2021년 03월 18일 00시,null
2021-03-18 09:45:25.557,1,250,세종,世宗,Sejong,1,237,12,1,0,73.03,8300,2021년 03월 18일 00시,null
2021-03-18 09:45:25.557,37,1104,울산,蔚山,Ulsan,5,978,89,5,0,96.25,8299,2021년 03월 18일 00시,null
2021-03-18 09:45:25.557,15,1209,대전,大田,Daejeon,2,1179,15,2,0,82.01,8298,2021년 03월 18일 00시,null
2021-03-18 09:45:25.557,21,2179,광주,光州,Gwangju,1,2097,61,0,1,149.59,8297,2021년 03월 18일 00시,null
2021-03-18 09:45:25.557,56,4782,인천,仁川,Incheon,21,4481,245,20,1,161.77,8296,2021년 03월 18일 00시,null
2021-03-18 09:45:25.556,215,8757,대구,大邱,Daegu,14,8459,83,13,1,359.41,8295,2021년 03월 18일 00시,null
2021-03-18 09:45:25.556,115,3446,부산,釜山,Busan,7,3159,172,7,0,101.00,8294,2021년 03월 18일 00시,null
2021-03-18 09:45:25.556,412,30384,서울,首尔,Seoul,124,28108,1864,124,0,312.16,8293,2021년 03월 18일 00시,null
2021-03-18 09:45:25.556,1688,97294,합계,合计,Total,445,89178,6428,427,18,187.65,8292,2021년 03월 18일 00시,null
2021-03-17 09:35:39.389,4,3072,검역,隔離區,Lazaretto,9,2605,463,0,9,-,8291,2021년 03월 17일 00시,null
2021-03-17 09:35:39.389,1,612,제주,济州,Jeju,1,589,22,1,0,91.24,8290,2021년 03월 17일 00시,null
2021-03-17 09:35:39.389,14,2548,경남,庆南,Gyeongsangnam-do,45,2186,348,45,0,75.80,8289,2021년 03월 17일 00시,null
2021-03-17 09:35:39.389,73,3381,경북,庆北,Gyeongsangbuk-do,4,3217,91,4,0,126.99,8288,2021년 03월 17일 00시,null
2021-03-17 09:35:39.389,8,905,전남,全南,Jeollanam-do,0,840,57,0,0,48.53,8287,2021년 03월 17일 00시,null
2021-03-17 09:35:39.389,56,1304,전북,全北,Jeollabuk-do,21,1159,89,21,0,71.75,8286,2021년 03월 17일 00시,null
2021-03-17 09:35:39.388,35,2551,충남,忠南,Chungcheongnam-do,6,2419,97,6,0,120.19,8285,2021년 03월 17일 00시,null
2021-03-17 09:35:39.388,60,1993,충북,忠北,Chungcheongbuk-do,12,1760,173,12,0,124.61,8284,2021년 03월 17일 00시,null
2021-03-17 09:35:39.388,42,2056,강원,江原,Gangwon-do,10,1831,183,10,0,133.46,8283,2021년 03월 17일 00시,null
2021-03-17 09:35:39.388,521,26491,경기,京畿,Gyeonggi-do,186,23676,2294,182,4,199.93,8282,2021년 03월 17일 00시,null
2021-03-17 09:35:39.388,1,249,세종,世宗,Sejong,3,237,11,2,1,72.74,8281,2021년 03월 17일 00시,null
2021-03-17 09:35:39.388,37,1099,울산,蔚山,Ulsan,4,973,89,3,1,95.81,8280,2021년 03월 17일 00시,null
2021-03-17 09:35:39.387,15,1207,대전,大田,Daejeon,1,1178,14,1,0,81.88,8279,2021년 03월 17일 00시,null
2021-03-17 09:35:39.387,21,2178,광주,光州,Gwangju,1,2096,61,0,1,149.52,8278,2021년 03월 17일 00시,null
2021-03-17 09:35:39.387,56,4761,인천,仁川,Incheon,21,4465,240,21,0,161.06,8277,2021년 03월 17일 00시,null
2021-03-17 09:35:39.387,215,8743,대구,大邱,Daegu,14,8450,78,14,0,358.84,8276,2021년 03월 17일 00시,null
2021-03-17 09:35:39.387,115,3439,부산,釜山,Busan,11,3146,178,10,1,100.80,8275,2021년 03월 17일 00시,null
2021-03-17 09:35:39.387,412,30260,서울,首尔,Seoul,120,27987,1861,120,0,310.88,8274,2021년 03월 17일 00시,null
2021-03-17 09:35:39.386,1686,96849,합계,合计,Total,469,88814,6349,452,17,186.80,8273,2021년 03월 17일 00시,2021-03-18 19:27:25.632
2021-03-16 09:40:10.806,4,3063,검역,隔離區,Lazaretto,7,2596,463,0,7,-,8272,2021년 03월 16일 00시,null
2021-03-16 09:40:10.806,1,611,제주,济州,Jeju,2,585,25,2,0,91.09,8271,2021년 03월 16일 00시,null
2021-03-16 09:40:10.806,14,2503,경남,庆南,Gyeongsangnam-do,65,2185,304,64,1,74.46,8270,2021년 03월 16일 00시,null
2021-03-16 09:40:10.806,72,3377,경북,庆北,Gyeongsangbuk-do,4,3200,105,4,0,126.84,8269,2021년 03월 16일 00시,null
2021-03-16 09:40:10.806,8,905,전남,全南,Jeollanam-do,1,830,67,1,0,48.53,8268,2021년 03월 16일 00시,null
2021-03-16 09:40:10.805,56,1283,전북,全北,Jeollabuk-do,7,1156,71,6,1,70.60,8267,2021년 03월 16일 00시,null
2021-03-16 09:40:10.805,35,2545,충남,忠南,Chungcheongnam-do,4,2408,102,4,0,119.91,8266,2021년 03월 16일 00시,null
2021-03-16 09:40:10.805,60,1981,충북,忠北,Chungcheongbuk-do,3,1731,190,3,0,123.86,8265,2021년 03월 16일 00시,null
2021-03-16 09:40:10.805,42,2046,강원,江原,Gangwon-do,13,1828,176,12,1,132.81,8264,2021년 03월 16일 00시,null
2021-03-16 09:40:10.805,518,26305,경기,京畿,Gyeonggi-do,148,23519,2268,146,2,198.52,8263,2021년 03월 16일 00시,null
2021-03-16 09:40:10.804,1,246,세종,世宗,Sejong,0,234,11,0,0,71.86,8262,2021년 03월 16일 00시,null
2021-03-16 09:40:10.804,37,1095,울산,蔚山,Ulsan,3,972,86,3,0,95.46,8261,2021년 03월 16일 00시,null
2021-03-16 09:40:10.804,15,1206,대전,大田,Daejeon,1,1177,14,1,0,81.81,8260,2021년 03월 16일 00시,null
2021-03-16 09:40:10.803,21,2177,광주,光州,Gwangju,2,2081,75,1,1,149.45,8259,2021년 03월 16일 00시,null
2021-03-16 09:40:10.803,56,4740,인천,仁川,Incheon,14,4444,240,14,0,160.35,8258,2021년 03월 16일 00시,null
2021-03-16 09:40:10.803,215,8729,대구,大邱,Daegu,3,8438,76,3,0,358.26,8257,2021년 03월 16일 00시,null
2021-03-16 09:40:10.802,114,3428,부산,釜山,Busan,7,3137,177,6,1,100.47,8256,2021년 03월 16일 00시,null
2021-03-16 09:40:10.802,409,30140,서울,首尔,Seoul,79,27734,1997,75,4,309.65,8255,2021년 03월 16일 00시,null
2021-03-16 09:40:10.802,1678,96380,합계,合计,Total,363,88255,6447,345,18,185.89,8254,2021년 03월 16일 00시,null
2021-03-15 09:55:40.206,4,3056,검역,隔離區,Lazaretto,7,2596,456,0,7,-,8253,2021년 03월 15일 00시,null
2021-03-15 09:55:40.206,1,609,제주,济州,Jeju,3,575,33,3,0,90.79,8252,2021년 03월 15일 00시,null
2021-03-15 09:55:40.206,14,2438,경남,庆南,Gyeongsangnam-do,31,2185,239,31,0,72.53,8251,2021년 03월 15일 00시,null
2021-03-15 09:55:40.206,72,3373,경북,庆北,Gyeongsangbuk-do,3,3191,110,3,0,126.69,8250,2021년 03월 15일 00시,null
2021-03-15 09:55:40.206,8,904,전남,全南,Jeollanam-do,1,827,69,0,1,48.48,8249,2021년 03월 15일 00시,null
2021-03-15 09:55:40.205,56,1276,전북,全北,Jeollabuk-do,5,1142,78,4,1,70.21,8248,2021년 03월 15일 00시,null
2021-03-15 09:55:40.205,35,2541,충남,忠南,Chungcheongnam-do,6,2400,106,5,1,119.72,8247,2021년 03월 15일 00시,null
2021-03-15 09:55:40.205,60,1978,충북,忠北,Chungcheongbuk-do,9,1711,207,9,0,123.67,8246,2021년 03월 15일 00시,null
2021-03-15 09:55:40.205,42,2033,강원,江原,Gangwon-do,10,1820,171,10,0,131.97,8245,2021년 03월 15일 00시,null
2021-03-15 09:55:40.205,517,26157,경기,京畿,Gyeonggi-do,161,23355,2285,161,0,197.41,8244,2021년 03월 15일 00시,null
2021-03-15 09:55:40.205,1,246,세종,世宗,Sejong,2,231,14,2,0,71.86,8243,2021년 03월 15일 00시,null
2021-03-15 09:55:40.204,37,1092,울산,蔚山,Ulsan,2,970,85,1,1,95.20,8242,2021년 03월 15일 00시,null
2021-03-15 09:55:40.204,15,1205,대전,大田,Daejeon,2,1175,15,2,0,81.74,8241,2021년 03월 15일 00시,null
2021-03-15 09:55:40.204,21,2175,광주,光州,Gwangju,1,2075,79,1,0,149.31,8240,2021년 03월 15일 00시,null
2021-03-15 09:55:40.204,56,4726,인천,仁川,Incheon,18,4423,247,18,0,159.87,8239,2021년 03월 15일 00시,null
2021-03-15 09:55:40.204,215,8726,대구,大邱,Daegu,5,8429,82,4,1,358.14,8238,2021년 03월 15일 00시,null
2021-03-15 09:55:40.203,114,3421,부산,釜山,Busan,4,3123,184,4,0,100.27,8237,2021년 03월 15일 00시,null
2021-03-15 09:55:40.203,407,30061,서울,首尔,Seoul,112,27526,2128,112,0,308.84,8236,2021년 03월 15일 00시,null
2021-03-15 09:55:40.203,1675,96017,합계,合计,Total,382,87754,6588,370,12,185.19,8235,2021년 03월 15일 00시,null
2021-03-14 09:45:45.16,4,3049,검역,隔離區,Lazaretto,6,2596,449,0,6,-,8234,2021년 03월 14일 00시,null
2021-03-14 09:45:45.16,1,606,제주,济州,Jeju,1,568,37,1,0,90.35,8233,2021년 03월 14일 00시,null
2021-03-14 09:45:45.16,14,2407,경남,庆南,Gyeongsangnam-do,53,2183,210,52,1,71.61,8232,2021년 03월 14일 00시,null
2021-03-14 09:45:45.16,72,3370,경북,庆北,Gyeongsangbuk-do,9,3188,110,7,2,126.57,8231,2021년 03월 14일 00시,null
2021-03-14 09:45:45.159,8,903,전남,全南,Jeollanam-do,2,826,69,2,0,48.43,8230,2021년 03월 14일 00시,null
