,date,province,confirmed,released,deceased,population,infection_rate,recovery_rate,dead_rate,total_medical,sizeofarea
1554,2020-04-20,Sejong,46,29,0,345216.0,0.013324990730441232,63.04347826086957,0.0,658.8091603053435,742.4
1555,2020-04-20,Gyeonggi-do,656,387,14,13311254.0,0.0049281607878566515,58.993902439024396,2.1341463414634148,637.6648622754491,1306.562033765214
1556,2020-04-20,Gangwon-do,53,28,2,1537780.0,0.00344652681137744,52.83018867924528,3.7735849056603774,602.1064996084573,91.38222010934157
1557,2020-04-20,Chungcheongbuk-do,45,38,0,1596613.0,0.0028184663409354677,84.44444444444444,0.0,571.8527936962751,215.52551295896328
1558,2020-04-20,Chungcheongnam-do,141,122,0,2118457.0,0.006655787679428943,86.52482269503547,0.0,576.6077844311377,257.43796330052254
1559,2020-04-20,Jeollabuk-do,17,9,0,1811619.0,0.0009383871553566174,52.94117647058824,0.0,477.6216715001318,224.51592514561904
1560,2020-04-20,Jeollanam-do,15,8,0,1857083.0,0.0008077183410757625,53.333333333333336,0.0,545.398825256975,150.44418340894362
1561,2020-04-20,Gyeongsangbuk-do,1361,1064,51,2651054.0,0.05133807157455111,78.17781043350477,3.7472446730345332,590.0409525929223,139.28723795513056
1562,2020-04-20,Gyeongsangnam-do,116,87,0,3353380.0,0.0034591963928931407,75.0,0.0,618.7047970479705,318.157495256167
1563,2020-04-20,Jeju-do,13,6,0,670595.0,0.0019385769354081078,46.15384615384615,0.0,534.7647527910685,362.4837837837838
1564,2020-04-21,Seoul,626,315,2,9726787.0,0.006435835389425101,50.319488817891376,0.3194888178913738,422.44460369163954,16077.33388429752
1565,2020-04-21,Busan,132,115,3,3408347.0,0.0038728451064401603,87.12121212121212,2.272727272727273,499.24520287095356,4426.424675324675
1566,2020-04-21,Daegu,6835,5793,164,2431523.0,0.2810995413162861,84.75493782004389,2.399414776883687,474.1659516380655,2750.591628959276
1567,2020-04-21,Incheon,92,56,0,2950972.0,0.003117616839468487,60.86956521739131,0.0,650.5670194003527,2776.079021636877
1568,2020-04-21,Gwangju,30,22,0,1456096.0,0.00206030371623849,73.33333333333333,0.0,505.06278182448835,2906.379241516966
1569,2020-04-21,Daejeon,39,26,0,1471650.0,0.0026500866374477624,66.66666666666666,0.0,485.2126607319486,2725.277777777778
1570,2020-04-21,Ulsan,43,35,1,1144098.0,0.0037584192962490976,81.3953488372093,2.3255813953488373,629.663181067694,1077.3050847457628
1571,2020-04-21,Sejong,46,29,0,345216.0,0.013324990730441232,63.04347826086957,0.0,658.8091603053435,742.4
1572,2020-04-21,Gyeonggi-do,658,398,14,13311254.0,0.004943185668307434,60.48632218844985,2.127659574468085,637.6648622754491,1306.562033765214
1573,2020-04-21,Gangwon-do,53,30,2,1537780.0,0.00344652681137744,56.60377358490566,3.7735849056603774,602.1064996084573,91.38222010934157
1574,2020-04-21,Chungcheongbuk-do,45,39,0,1596613.0,0.0028184663409354677,86.66666666666667,0.0,571.8527936962751,215.52551295896328
1575,2020-04-21,Chungcheongnam-do,141,123,0,2118457.0,0.006655787679428943,87.2340425531915,0.0,576.6077844311377,257.43796330052254
1576,2020-04-21,Jeollabuk-do,17,9,0,1811619.0,0.0009383871553566174,52.94117647058824,0.0,477.6216715001318,224.51592514561904
1577,2020-04-21,Jeollanam-do,15,8,0,1857083.0,0.0008077183410757625,53.333333333333336,0.0,545.398825256975,150.44418340894362
1578,2020-04-21,Gyeongsangbuk-do,1361,1072,51,2651054.0,0.05133807157455111,78.76561351947097,3.7472446730345332,590.0409525929223,139.28723795513056
1579,2020-04-21,Gyeongsangnam-do,116,88,0,3353380.0,0.0034591963928931407,75.86206896551724,0.0,618.7047970479705,318.157495256167
1580,2020-04-21,Jeju-do,13,6,0,670595.0,0.0019385769354081078,46.15384615384615,0.0,534.7647527910685,362.4837837837838
1581,2020-04-22,Seoul,628,322,2,9726787.0,0.006456397163832208,51.27388535031847,0.3184713375796179,422.44460369163954,16077.33388429752
1582,2020-04-22,Busan,134,115,3,3408347.0,0.003931524577749859,85.82089552238806,2.2388059701492535,499.24520287095356,4426.424675324675
1583,2020-04-22,Daegu,6836,5827,165,2431523.0,0.28114066780367697,85.23990637799884,2.4136922176711524,474.1659516380655,2750.591628959276
1584,2020-04-22,Incheon,92,57,0,2950972.0,0.003117616839468487,61.95652173913043,0.0,650.5670194003527,2776.079021636877
1585,2020-04-22,Gwangju,30,22,0,1456096.0,0.00206030371623849,73.33333333333333,0.0,505.06278182448835,2906.379241516966
1586,2020-04-22,Daejeon,40,27,0,1471650.0,0.0027180375768695005,67.5,0.0,485.2126607319486,2725.277777777778
1587,2020-04-22,Ulsan,43,35,1,1144098.0,0.0037584192962490976,81.3953488372093,2.3255813953488373,629.663181067694,1077.3050847457628
1588,2020-04-22,Sejong,46,33,0,345216.0,0.013324990730441232,71.73913043478261,0.0,658.8091603053435,742.4
1589,2020-04-22,Gyeonggi-do,658,404,14,13311254.0,0.004943185668307434,61.39817629179332,2.127659574468085,637.6648622754491,1306.562033765214
1590,2020-04-22,Gangwon-do,53,31,2,1537780.0,0.00344652681137744,58.490566037735846,3.7735849056603774,602.1064996084573,91.38222010934157
1591,2020-04-22,Chungcheongbuk-do,45,39,0,1596613.0,0.0028184663409354677,86.66666666666667,0.0,571.8527936962751,215.52551295896328
1592,2020-04-22,Chungcheongnam-do,141,122,0,2118457.0,0.006655787679428943,86.52482269503547,0.0,576.6077844311377,257.43796330052254
1593,2020-04-22,Jeollabuk-do,17,9,0,1811619.0,0.0009383871553566174,52.94117647058824,0.0,477.6216715001318,224.51592514561904
1594,2020-04-22,Jeollanam-do,15,8,0,1857083.0,0.0008077183410757625,53.333333333333336,0.0,545.398825256975,150.44418340894362
1595,2020-04-22,Gyeongsangbuk-do,1363,1079,51,2651054.0,0.05141351326679879,79.16360968451944,3.7417461482024947,590.0409525929223,139.28723795513056
1596,2020-04-22,Gyeongsangnam-do,117,89,0,3353380.0,0.003489017051452564,76.06837606837607,0.0,618.7047970479705,318.157495256167
1597,2020-04-22,Jeju-do,13,8,0,670595.0,0.0019385769354081078,61.53846153846154,0.0,534.7647527910685,362.4837837837838
1598,2020-04-23,Seoul,628,342,2,9726787.0,0.006456397163832208,54.45859872611465,0.3184713375796179,422.44460369163954,16077.33388429752
1599,2020-04-23,Busan,135,116,3,3408347.0,0.003960864313404709,85.92592592592592,2.2222222222222223,499.24520287095356,4426.424675324675
1600,2020-04-23,Daegu,6840,5890,166,2431523.0,0.2813051737532402,86.11111111111111,2.426900584795322,474.1659516380655,2750.591628959276
1601,2020-04-23,Incheon,92,56,0,2950972.0,0.003117616839468487,60.86956521739131,0.0,650.5670194003527,2776.079021636877
1602,2020-04-23,Gwangju,30,24,0,1456096.0,0.00206030371623849,80.0,0.0,505.06278182448835,2906.379241516966
1603,2020-04-23,Daejeon,40,29,0,1471650.0,0.0027180375768695005,72.5,0.0,485.2126607319486,2725.277777777778
1604,2020-04-23,Ulsan,43,36,1,1144098.0,0.0037584192962490976,83.72093023255815,2.3255813953488373,629.663181067694,1077.3050847457628
1605,2020-04-23,Sejong,46,34,0,345216.0,0.013324990730441232,73.91304347826086,0.0,658.8091603053435,742.4
1606,2020-04-23,Gyeonggi-do,659,424,14,13311254.0,0.004950698108532825,64.33990895295902,2.12443095599393,637.6648622754491,1306.562033765214
1607,2020-04-23,Gangwon-do,53,31,2,1537780.0,0.00344652681137744,58.490566037735846,3.7735849056603774,602.1064996084573,91.38222010934157
1608,2020-04-23,Chungcheongbuk-do,45,40,0,1596613.0,0.0028184663409354677,88.88888888888889,0.0,571.8527936962751,215.52551295896328
1609,2020-04-23,Chungcheongnam-do,141,123,0,2118457.0,0.006655787679428943,87.2340425531915,0.0,576.6077844311377,257.43796330052254
1610,2020-04-23,Jeollabuk-do,17,9,0,1811619.0,0.0009383871553566174,52.94117647058824,0.0,477.6216715001318,224.51592514561904
1611,2020-04-23,Jeollanam-do,15,8,0,1857083.0,0.0008077183410757625,53.333333333333336,0.0,545.398825256975,150.44418340894362
1612,2020-04-23,Gyeongsangbuk-do,1363,1091,52,2651054.0,0.05141351326679879,80.04402054292002,3.815113719735877,590.0409525929223,139.28723795513056
1613,2020-04-23,Gyeongsangnam-do,117,89,0,3353380.0,0.003489017051452564,76.06837606837607,0.0,618.7047970479705,318.157495256167
1614,2020-04-23,Jeju-do,13,8,0,670595.0,0.0019385769354081078,61.53846153846154,0.0,534.7647527910685,362.4837837837838
1615,2020-04-24,Seoul,628,362,2,9726787.0,0.006456397163832208,57.64331210191082,0.3184713375796179,422.44460369163954,16077.33388429752
1616,2020-04-24,Busan,136,116,3,3408347.0,0.003990204049059559,85.29411764705883,2.2058823529411766,499.24520287095356,4426.424675324675
1617,2020-04-24,Daegu,6842,5931,166,2431523.0,0.28138742672802186,86.68517977199649,2.4261911721718796,474.1659516380655,2750.591628959276
1618,2020-04-24,Incheon,92,54,0,2950972.0,0.003117616839468487,58.69565217391305,0.0,650.5670194003527,2776.079021636877
1619,2020-04-24,Gwangju,30,24,0,1456096.0,0.00206030371623849,80.0,0.0,505.06278182448835,2906.379241516966
1620,2020-04-24,Daejeon,40,30,0,1471650.0,0.0027180375768695005,75.0,0.0,485.2126607319486,2725.277777777778
1621,2020-04-24,Ulsan,43,36,1,1144098.0,0.0037584192962490976,83.72093023255815,2.3255813953488373,629.663181067694,1077.3050847457628
1622,2020-04-24,Sejong,46,34,0,345216.0,0.013324990730441232,73.91304347826086,0.0,658.8091603053435,742.4
1623,2020-04-24,Gyeonggi-do,660,441,14,13311254.0,0.004958210548758216,66.81818181818183,2.1212121212121215,637.6648622754491,1306.562033765214
1624,2020-04-24,Gangwon-do,53,31,2,1537780.0,0.00344652681137744,58.490566037735846,3.7735849056603774,602.1064996084573,91.38222010934157
1625,2020-04-24,Chungcheongbuk-do,45,40,0,1596613.0,0.0028184663409354677,88.88888888888889,0.0,571.8527936962751,215.52551295896328
1626,2020-04-24,Chungcheongnam-do,141,123,0,2118457.0,0.006655787679428943,87.2340425531915,0.0,576.6077844311377,257.43796330052254
1627,2020-04-24,Jeollabuk-do,17,11,0,1811619.0,0.0009383871553566174,64.70588235294117,0.0,477.6216715001318,224.51592514561904
1628,2020-04-24,Jeollanam-do,15,8,0,1857083.0,0.0008077183410757625,53.333333333333336,0.0,545.398825256975,150.44418340894362
1629,2020-04-24,Gyeongsangbuk-do,1364,1097,52,2651054.0,0.05145123411292264,80.42521994134897,3.812316715542522,590.0409525929223,139.28723795513056
1630,2020-04-24,Gyeongsangnam-do,117,91,0,3353380.0,0.003489017051452564,77.77777777777779,0.0,618.7047970479705,318.157495256167
1631,2020-04-24,Jeju-do,13,8,0,670595.0,0.0019385769354081078,61.53846153846154,0.0,534.7647527910685,362.4837837837838
1632,2020-04-25,Seoul,629,383,2,9726787.0,0.006466678051035763,60.89030206677265,0.3179650238473768,422.44460369163954,16077.33388429752
1633,2020-04-25,Busan,136,116,3,3408347.0,0.003990204049059559,85.29411764705883,2.2058823529411766,499.24520287095356,4426.424675324675
1634,2020-04-25,Daegu,6845,5974,166,2431523.0,0.28151080619019436,87.27538349159971,2.4251278305332358,474.1659516380655,2750.591628959276
1635,2020-04-25,Incheon,92,55,0,2950972.0,0.003117616839468487,59.78260869565217,0.0,650.5670194003527,2776.079021636877
1636,2020-04-25,Gwangju,30,25,0,1456096.0,0.00206030371623849,83.33333333333334,0.0,505.06278182448835,2906.379241516966
1637,2020-04-25,Daejeon,40,32,0,1471650.0,0.0027180375768695005,80.0,0.0,485.2126607319486,2725.277777777778
1638,2020-04-25,Ulsan,43,36,1,1144098.0,0.0037584192962490976,83.72093023255815,2.3255813953488373,629.663181067694,1077.3050847457628
1639,2020-04-25,Sejong,46,35,0,345216.0,0.013324990730441232,76.08695652173914,0.0,658.8091603053435,742.4
1640,2020-04-25,Gyeonggi-do,662,448,14,13311254.0,0.0049732354292089985,67.6737160120846,2.1148036253776437,637.6648622754491,1306.562033765214
1641,2020-04-25,Gangwon-do,53,32,2,1537780.0,0.00344652681137744,60.37735849056604,3.7735849056603774,602.1064996084573,91.38222010934157
1642,2020-04-25,Chungcheongbuk-do,45,40,0,1596613.0,0.0028184663409354677,88.88888888888889,0.0,571.8527936962751,215.52551295896328
1643,2020-04-25,Chungcheongnam-do,141,123,0,2118457.0,0.006655787679428943,87.2340425531915,0.0,576.6077844311377,257.43796330052254
1644,2020-04-25,Jeollabuk-do,17,10,0,1811619.0,0.0009383871553566174,58.82352941176471,0.0,477.6216715001318,224.51592514561904
1645,2020-04-25,Jeollanam-do,15,8,0,1857083.0,0.0008077183410757625,53.333333333333336,0.0,545.398825256975,150.44418340894362
1646,2020-04-25,Gyeongsangbuk-do,1364,1104,52,2651054.0,0.05145123411292264,80.93841642228739,3.812316715542522,590.0409525929223,139.28723795513056
1647,2020-04-25,Gyeongsangnam-do,117,91,0,3353380.0,0.003489017051452564,77.77777777777779,0.0,618.7047970479705,318.157495256167
1648,2020-04-25,Jeju-do,13,8,0,670595.0,0.0019385769354081078,61.53846153846154,0.0,534.7647527910685,362.4837837837838
1649,2020-04-26,Seoul,629,388,2,9726787.0,0.006466678051035763,61.685214626391094,0.3179650238473768,422.44460369163954,16077.33388429752
1650,2020-04-26,Busan,137,116,3,3408347.0,0.0040195437847144085,84.67153284671532,2.18978102189781,499.24520287095356,4426.424675324675
1651,2020-04-26,Daegu,6846,6018,168,2431523.0,0.28155193267758516,87.90534618755478,2.4539877300613497,474.1659516380655,2750.591628959276
1652,2020-04-26,Incheon,92,57,0,2950972.0,0.003117616839468487,61.95652173913043,0.0,650.5670194003527,2776.079021636877
1653,2020-04-26,Gwangju,30,25,0,1456096.0,0.00206030371623849,83.33333333333334,0.0,505.06278182448835,2906.379241516966
1654,2020-04-26,Daejeon,40,34,0,1471650.0,0.0027180375768695005,85.0,0.0,485.2126607319486,2725.277777777778
1655,2020-04-26,Ulsan,43,36,1,1144098.0,0.0037584192962490976,83.72093023255815,2.3255813953488373,629.663181067694,1077.3050847457628
1656,2020-04-26,Sejong,46,35,0,345216.0,0.013324990730441232,76.08695652173914,0.0,658.8091603053435,742.4
1657,2020-04-26,Gyeonggi-do,668,463,14,13311254.0,0.0050183100705613465,69.311377245509,2.095808383233533,637.6648622754491,1306.562033765214
1658,2020-04-26,Gangwon-do,53,34,2,1537780.0,0.00344652681137744,64.15094339622641,3.7735849056603774,602.1064996084573,91.38222010934157
1659,2020-04-26,Chungcheongbuk-do,45,40,0,1596613.0,0.0028184663409354677,88.88888888888889,0.0,571.8527936962751,215.52551295896328
1660,2020-04-26,Chungcheongnam-do,141,123,0,2118457.0,0.006655787679428943,87.2340425531915,0.0,576.6077844311377,257.43796330052254
1661,2020-04-26,Jeollabuk-do,18,10,0,1811619.0,0.0009935863997893597,55.55555555555556,0.0,477.6216715001318,224.51592514561904
1662,2020-04-26,Jeollanam-do,15,9,0,1857083.0,0.0008077183410757625,60.0,0.0,545.398825256975,150.44418340894362
1663,2020-04-26,Gyeongsangbuk-do,1364,1109,52,2651054.0,0.05145123411292264,81.30498533724341,3.812316715542522,590.0409525929223,139.28723795513056
1664,2020-04-26,Gyeongsangnam-do,117,93,0,3353380.0,0.003489017051452564,79.48717948717949,0.0,618.7047970479705,318.157495256167
1665,2020-04-26,Jeju-do,13,7,0,670595.0,0.0019385769354081078,53.84615384615385,0.0,534.7647527910685,362.4837837837838
1666,2020-04-27,Seoul,629,393,2,9726787.0,0.006466678051035763,62.48012718600954,0.3179650238473768,422.44460369163954,16077.33388429752
1667,2020-04-27,Busan,137,117,3,3408347.0,0.0040195437847144085,85.40145985401459,2.18978102189781,499.24520287095356,4426.424675324675
1668,2020-04-27,Daegu,6847,6040,169,2431523.0,0.281593059164976,88.21381626989923,2.468234263180955,474.1659516380655,2750.591628959276
1669,2020-04-27,Incheon,92,58,0,2950972.0,0.003117616839468487,63.04347826086957,0.0,650.5670194003527,2776.079021636877
1670,2020-04-27,Gwangju,30,25,0,1456096.0,0.00206030371623849,83.33333333333334,0.0,505.06278182448835,2906.379241516966
1671,2020-04-27,Daejeon,40,34,0,1471650.0,0.0027180375768695005,85.0,0.0,485.2126607319486,2725.277777777778
1672,2020-04-27,Ulsan,43,36,1,1144098.0,0.0037584192962490976,83.72093023255815,2.3255813953488373,629.663181067694,1077.3050847457628
1673,2020-04-27,Sejong,46,35,0,345216.0,0.013324990730441232,76.08695652173914,0.0,658.8091603053435,742.4
1674,2020-04-27,Gyeonggi-do,671,470,14,13311254.0,0.00504084739123752,70.04470938897168,2.086438152011923,637.6648622754491,1306.562033765214
1675,2020-04-27,Gangwon-do,53,35,2,1537780.0,0.00344652681137744,66.0377358490566,3.7735849056603774,602.1064996084573,91.38222010934157
1676,2020-04-27,Chungcheongbuk-do,45,40,0,1596613.0,0.0028184663409354677,88.88888888888889,0.0,571.8527936962751,215.52551295896328
1677,2020-04-27,Chungcheongnam-do,142,123,0,2118457.0,0.006702991847368155,86.61971830985915,0.0,576.6077844311377,257.43796330052254
1678,2020-04-27,Jeollabuk-do,18,10,0,1811619.0,0.0009935863997893597,55.55555555555556,0.0,477.6216715001318,224.51592514561904
1679,2020-04-27,Jeollanam-do,15,9,0,1857083.0,0.0008077183410757625,60.0,0.0,545.398825256975,150.44418340894362
1680,2020-04-27,Gyeongsangbuk-do,1364,1114,52,2651054.0,0.05145123411292264,81.67155425219941,3.812316715542522,590.0409525929223,139.28723795513056
1681,2020-04-27,Gyeongsangnam-do,117,94,0,3353380.0,0.003489017051452564,80.34188034188034,0.0,618.7047970479705,318.157495256167
1682,2020-04-27,Jeju-do,13,8,0,670595.0,0.0019385769354081078,61.53846153846154,0.0,534.7647527910685,362.4837837837838
1683,2020-04-28,Seoul,633,427,2,9726787.0,0.006507801599849981,67.4565560821485,0.315955766192733,422.44460369163954,16077.33388429752
1684,2020-04-28,Busan,137,116,3,3408347.0,0.0040195437847144085,84.67153284671532,2.18978102189781,499.24520287095356,4426.424675324675
1685,2020-04-28,Daegu,6849,6056,170,2431523.0,0.28167531213975766,88.42166739670024,2.4821141772521536,474.1659516380655,2750.591628959276
1686,2020-04-28,Incheon,93,63,0,2950972.0,0.0031515039790279272,67.74193548387096,0.0,650.5670194003527,2776.079021636877
1687,2020-04-28,Gwangju,30,25,0,1456096.0,0.00206030371623849,83.33333333333334,0.0,505.06278182448835,2906.379241516966
1688,2020-04-28,Daejeon,40,35,0,1471650.0,0.0027180375768695005,87.5,0.0,485.2126607319486,2725.277777777778
1689,2020-04-28,Ulsan,43,36,1,1144098.0,0.0037584192962490976,83.72093023255815,2.3255813953488373,629.663181067694,1077.3050847457628
1690,2020-04-28,Sejong,46,35,0,345216.0,0.013324990730441232,76.08695652173914,0.0,658.8091603053435,742.4
1691,2020-04-28,Gyeonggi-do,674,475,14,13311254.0,0.0050633847119136936,70.47477744807121,2.0771513353115725,637.6648622754491,1306.562033765214
1692,2020-04-28,Gangwon-do,53,37,2,1537780.0,0.00344652681137744,69.81132075471697,3.7735849056603774,602.1064996084573,91.38222010934157
1693,2020-04-28,Chungcheongbuk-do,45,40,0,1596613.0,0.0028184663409354677,88.88888888888889,0.0,571.8527936962751,215.52551295896328
1694,2020-04-28,Chungcheongnam-do,142,123,0,2118457.0,0.006702991847368155,86.61971830985915,0.0,576.6077844311377,257.43796330052254
1695,2020-04-28,Jeollabuk-do,18,10,0,1811619.0,0.0009935863997893597,55.55555555555556,0.0,477.6216715001318,224.51592514561904
1696,2020-04-28,Jeollanam-do,15,10,0,1857083.0,0.0008077183410757625,66.66666666666666,0.0,545.398825256975,150.44418340894362
1697,2020-04-28,Gyeongsangbuk-do,1365,1119,52,2651054.0,0.05148895495904648,81.97802197802197,3.8095238095238098,590.0409525929223,139.28723795513056
1698,2020-04-28,Gyeongsangnam-do,117,97,0,3353380.0,0.003489017051452564,82.90598290598291,0.0,618.7047970479705,318.157495256167
1699,2020-04-28,Jeju-do,13,7,0,670595.0,0.0019385769354081078,53.84615384615385,0.0,534.7647527910685,362.4837837837838
1700,2020-04-29,Seoul,633,437,2,9726787.0,0.006507801599849981,69.03633491311216,0.315955766192733,422.44460369163954,16077.33388429752
1701,2020-04-29,Busan,137,116,3,3408347.0,0.0040195437847144085,84.67153284671532,2.18978102189781,499.24520287095356,4426.424675324675
1702,2020-04-29,Daegu,6852,6075,171,2431523.0,0.28179869160193016,88.66024518388792,2.495621716287215,474.1659516380655,2750.591628959276
1703,2020-04-29,Incheon,93,66,0,2950972.0,0.0031515039790279272,70.96774193548387,0.0,650.5670194003527,2776.079021636877
1704,2020-04-29,Gwangju,30,26,0,1456096.0,0.00206030371623849,86.66666666666667,0.0,505.06278182448835,2906.379241516966
1705,2020-04-29,Daejeon,40,35,0,1471650.0,0.0027180375768695005,87.5,0.0,485.2126607319486,2725.277777777778
1706,2020-04-29,Ulsan,43,37,1,1144098.0,0.0037584192962490976,86.04651162790698,2.3255813953488373,629.663181067694,1077.3050847457628
1707,2020-04-29,Sejong,46,36,0,345216.0,0.013324990730441232,78.26086956521739,0.0,658.8091603053435,742.4
1708,2020-04-29,Gyeonggi-do,676,481,15,13311254.0,0.005078409592364476,71.15384615384616,2.2189349112426036,637.6648622754491,1306.562033765214
1709,2020-04-29,Gangwon-do,53,37,2,1537780.0,0.00344652681137744,69.81132075471697,3.7735849056603774,602.1064996084573,91.38222010934157
1710,2020-04-29,Chungcheongbuk-do,45,40,0,1596613.0,0.0028184663409354677,88.88888888888889,0.0,571.8527936962751,215.52551295896328
1711,2020-04-29,Chungcheongnam-do,143,123,0,2118457.0,0.006750196015307368,86.01398601398601,0.0,576.6077844311377,257.43796330052254
1712,2020-04-29,Jeollabuk-do,18,10,0,1811619.0,0.0009935863997893597,55.55555555555556,0.0,477.6216715001318,224.51592514561904
1713,2020-04-29,Jeollanam-do,15,10,0,1857083.0,0.0008077183410757625,66.66666666666666,0.0,545.398825256975,150.44418340894362
1714,2020-04-29,Gyeongsangbuk-do,1365,1133,52,2651054.0,0.05148895495904648,83.00366300366301,3.8095238095238098,590.0409525929223,139.28723795513056
1715,2020-04-29,Gyeongsangnam-do,117,97,0,3353380.0,0.003489017051452564,82.90598290598291,0.0,618.7047970479705,318.157495256167
1716,2020-04-29,Jeju-do,13,8,0,670595.0,0.0019385769354081078,61.53846153846154,0.0,534.7647527910685,362.4837837837838
1717,2020-04-30,Seoul,633,453,2,9726787.0,0.006507801599849981,71.56398104265402,0.315955766192733,422.44460369163954,16077.33388429752
1718,2020-04-30,Busan,137,116,3,3408347.0,0.0040195437847144085,84.67153284671532,2.18978102189781,499.24520287095356,4426.424675324675
1719,2020-04-30,Daegu,6852,6144,172,2431523.0,0.28179869160193016,89.66725043782837,2.5102159953298306,474.1659516380655,2750.591628959276
1720,2020-04-30,Incheon,93,68,0,2950972.0,0.0031515039790279272,73.11827956989248,0.0,650.5670194003527,2776.079021636877
1721,2020-04-30,Gwangju,30,27,0,1456096.0,0.00206030371623849,90.0,0.0,505.06278182448835,2906.379241516966
1722,2020-04-30,Daejeon,40,35,0,1471650.0,0.0027180375768695005,87.5,0.0,485.2126607319486,2725.277777777778
1723,2020-04-30,Ulsan,43,37,1,1144098.0,0.0037584192962490976,86.04651162790698,2.3255813953488373,629.663181067694,1077.3050847457628
1724,2020-04-30,Sejong,46,38,0,345216.0,0.013324990730441232,82.6086956521739,0.0,658.8091603053435,742.4
1725,2020-04-30,Gyeonggi-do,676,486,15,13311254.0,0.005078409592364476,71.89349112426035,2.2189349112426036,637.6648622754491,1306.562033765214
1726,2020-04-30,Gangwon-do,53,40,2,1537780.0,0.00344652681137744,75.47169811320755,3.7735849056603774,602.1064996084573,91.38222010934157
1727,2020-04-30,Chungcheongbuk-do,45,41,0,1596613.0,0.0028184663409354677,91.11111111111111,0.0,571.8527936962751,215.52551295896328
1728,2020-04-30,Chungcheongnam-do,143,127,0,2118457.0,0.006750196015307368,88.81118881118881,0.0,576.6077844311377,257.43796330052254
1729,2020-04-30,Jeollabuk-do,18,11,0,1811619.0,0.0009935863997893597,61.111111111111114,0.0,477.6216715001318,224.51592514561904
1730,2020-04-30,Jeollanam-do,15,11,0,1857083.0,0.0008077183410757625,73.33333333333333,0.0,545.398825256975,150.44418340894362
1731,2020-04-30,Gyeongsangbuk-do,1365,1147,52,2651054.0,0.05148895495904648,84.02930402930403,3.8095238095238098,590.0409525929223,139.28723795513056
1732,2020-04-30,Gyeongsangnam-do,117,97,0,3353380.0,0.003489017051452564,82.90598290598291,0.0,618.7047970479705,318.157495256167
1733,2020-04-30,Jeju-do,13,8,0,670595.0,0.0019385769354081078,61.53846153846154,0.0,534.7647527910685,362.4837837837838
1734,2020-05-01,Seoul,634,455,2,9724496.0,0.0065196180861198366,71.76656151419559,0.31545741324921134,422.3451031487514,16073.547107438017
1735,2020-05-01,Busan,137,116,3,3406942.0,0.004021201417576231,84.67153284671532,2.18978102189781,499.039402372931,4424.6
1736,2020-05-01,Daegu,6852,6144,172,2429059.0,0.2820845438501082,89.66725043782837,2.5102159953298306,473.6854524180967,2747.804298642534
1737,2020-05-01,Incheon,94,69,0,2950063.0,0.0031863726300082403,73.40425531914893,0.0,650.366622574956,2775.2238946378175
1738,2020-05-01,Gwangju,30,27,0,1455533.0,0.002061100641483223,90.0,0.0,504.86749913284774,2905.2554890219562
1739,2020-05-01,Daejeon,40,35,0,1471915.0,0.002717548227988709,87.5,0.0,485.3000329706561,2725.7685185185187
1740,2020-05-01,Ulsan,43,37,1,1143148.0,0.0037615426873860605,86.04651162790698,2.3255813953488373,629.1403412217942,1076.4105461393597
1741,2020-05-01,Sejong,46,39,0,345373.0,0.01331893344297325,84.78260869565217,0.0,659.1087786259542,742.7376344086022
1742,2020-05-01,Gyeonggi-do,678,488,16,13324041.0,0.005088546335154627,71.976401179941,2.359882005899705,638.2774131736527,1307.8171378091872
1743,2020-05-01,Gangwon-do,53,40,2,1538639.0,0.003444602665082583,75.47169811320755,3.7735849056603774,602.4428347689898,91.43326598526265
1744,2020-05-01,Chungcheongbuk-do,45,41,0,1596710.0,0.002818295119339141,91.11111111111111,0.0,571.8875358166189,215.5386069114471
1745,2020-05-01,Chungcheongnam-do,143,128,0,2118510.0,0.006750027141717528,89.5104895104895,0.0,576.6222101252041,257.4444039372949
1746,2020-05-01,Jeollabuk-do,18,12,0,1810097.0,0.000994421845901076,66.66666666666666,0.0,477.220406011073,224.32730202007684
1747,2020-05-01,Jeollanam-do,15,12,0,1855945.0,0.0008082136054678345,80.0,0.0,545.064610866373,150.35199287103046
1748,2020-05-01,Gyeongsangbuk-do,1366,1149,52,2648760.0,0.05157130128814993,84.11420204978039,3.806734992679356,589.5303805920321,139.16671045027059
1749,2020-05-01,Gyeongsangnam-do,117,98,0,3351347.0,0.003491133565100838,83.76068376068376,0.0,618.329704797048,317.9646110056926
1750,2020-05-01,Jeju-do,13,8,0,670793.0,0.001938004719786879,61.53846153846154,0.0,534.9226475279107,362.5908108108108
1751,2020-05-02,Seoul,635,463,2,9724496.0,0.0065299013954039364,72.91338582677164,0.31496062992125984,422.3451031487514,16073.547107438017
1752,2020-05-02,Busan,138,117,3,3406942.0,0.004050553252741021,84.78260869565217,2.1739130434782608,499.039402372931,4424.6
1753,2020-05-02,Daegu,6852,6155,174,2429059.0,0.2820845438501082,89.82778750729715,2.539404553415061,473.6854524180967,2747.804298642534
1754,2020-05-02,Incheon,95,70,0,2950063.0,0.0032202702111785407,73.68421052631578,0.0,650.366622574956,2775.2238946378175
1755,2020-05-02,Gwangju,30,28,0,1455533.0,0.002061100641483223,93.33333333333333,0.0,504.86749913284774,2905.2554890219562
1756,2020-05-02,Daejeon,40,36,0,1471915.0,0.002717548227988709,90.0,0.0,485.3000329706561,2725.7685185185187
